Time,Level,Predicted Level,Actual Inflow,Actual Outflow
100,153.60100000000003,239733.35375598771,124693.02953311961,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
101,153.60100000000003,239733.35375598771,164855.5628571412,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
102,153.60100000000003,239733.35375598771,160990.53680808225,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
103,153.60100000000003,239733.35375598771,132805.7454750496,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
104,153.60100000000003,239733.35375598771,109671.54038654311,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
105,153.60100000000003,239733.35375598771,99809.73006337268,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
106,153.60100000000003,239733.35375598771,98108.9460197151,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
107,153.60100000000003,239733.35375598771,91840.74967956652,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
108,153.60100000000003,239733.35375598771,66220.55318170297,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
109,153.60100000000003,239733.35375598771,48134.68597233457,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
110,153.60100000000003,239733.35375598771,46353.73582416432,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
111,153.60100000000003,239733.35375598771,53617.780952923466,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
112,153.60100000000003,239733.35375598771,111765.59247143293,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
113,153.60100000000003,239733.35375598771,181915.01932275548,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
114,153.60100000000003,239733.35375598771,192653.2810333315,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
115,153.60100000000003,239733.35375598771,170611.56751581607,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
116,153.60100000000003,239733.35375598771,144537.5468666031,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
117,153.60100000000003,239733.35375598771,124011.47864102792,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
118,153.60100000000003,239733.35375598771,105923.82858233321,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
119,153.60100000000003,239733.35375598771,93157.5853412775,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
120,153.60100000000003,239733.35375598771,84172.81535478182,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
121,153.60100000000003,239733.35375598771,69879.76346982214,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
122,153.60100000000003,239733.35375598771,50385.69635031394,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
123,153.60100000000003,239733.35375598771,33535.45290913347,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
124,153.60100000000003,239733.35375598771,27002.383233984023,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
125,153.60100000000003,239733.35375598771,29407.329242725074,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
126,153.60100000000003,239733.35375598771,30266.586534653576,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
127,153.60100000000003,239733.35375598771,26638.995340894802,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
128,153.60100000000003,239733.35375598771,31839.820941639664,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
129,153.60100000000003,239733.35375598771,47460.06449525266,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
130,153.60100000000003,239733.35375598771,59607.74746151111,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
131,153.60100000000003,239733.35375598771,72595.08322562833,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
132,153.60100000000003,239733.35375598771,70722.51309702755,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
133,153.60100000000003,239733.35375598771,61087.510671370204,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
134,153.60100000000003,239733.35375598771,63761.46502929812,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
135,153.60100000000003,239733.35375598771,52757.05194746402,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
136,153.60100000000003,239733.35375598771,46905.32901635533,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
137,153.60100000000003,239733.35375598771,42141.95761939732,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
138,153.60100000000003,239733.35375598771,41333.99077551672,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
139,153.60100000000003,239733.35375598771,42535.46564443826,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
140,153.60100000000003,239733.35375598771,46544.8776897334,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
141,153.60100000000003,239733.35375598771,44533.212502895374,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
142,153.60100000000003,239733.35375598771,35437.68041549796,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
143,153.60100000000003,239733.35375598771,29271.370353584123,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
144,153.60100000000003,239733.35375598771,30822.831364432986,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
145,153.60100000000003,239733.35375598771,35540.38188432264,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
146,153.60100000000003,239733.35375598771,45005.60055421265,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
147,153.60100000000003,239733.35375598771,26813.930195342098,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
148,153.60100000000003,239733.35375598771,12458.19308972109,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
149,153.60100000000003,239733.35375598771,15997.320021277514,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
150,153.60100000000003,239733.35375598771,18814.731710696786,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
151,153.60100000000003,239733.35375598771,20414.839214591448,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
152,153.60100000000003,239733.35375598771,18586.9888318581,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
153,153.60100000000003,239733.35375598771,27426.35766654664,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
154,153.60100000000003,239733.35375598771,41989.786136083414,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
155,153.60100000000003,239733.35375598771,57377.631613591344,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
156,153.60100000000003,239733.35375598771,60200.8496025657,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
157,153.60100000000003,239733.35375598771,54782.19798125278,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
158,153.60100000000003,239733.35375598771,54894.80922942355,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
159,153.60100000000003,239733.35375598771,55615.67313597815,2.9025000000000314
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
160,153.60100000000003,239733.35375598771,44728.71969717794,2.9025000000000314
